zip,latitude,longitude
63131,38.617100,-90.450400
63132,38.674600,-90.374700
63133,38.677900,-90.303300
63134,38.743500,-90.341000
63135,38.749700,-90.301200
63136,38.719600,-90.270000
63137,38.746800,-90.213100
63138,38.803300,-90.206500
63140,38.737500,-90.326500
63141,38.656500,-90.454200
63143,38.611100,-90.322500
63144,38.618200,-90.348900
63145,38.638300,-90.427100
63146,38.703300,-90.461800
63151,38.638300,-90.427100
63167,38.638300,-90.427100
65320,39.069400,-92.948700
65321,39.098800,-93.428100
65330,39.244700,-92.993200
65339,39.148100,-93.377600
65340,39.161400,-93.244400
65344,39.282100,-93.196800
65347,39.010400,-93.031100
65349,39.216300,-93.054700
65351,38.966000,-93.424700
63535,40.566500,-92.638800
63536,40.487500,-92.369400
63541,40.514900,-92.588600
63548,40.525300,-92.526400
63561,40.415200,-92.566300
63432,40.486300,-92.004700
63442,40.453300,-92.147400
63543,40.362200,-92.014000
63555,40.461900,-92.185100
63563,40.329000,-92.097600
63736,37.069700,-89.566400
63740,37.172600,-89.645700
63742,37.157000,-89.448400
63758,37.185800,-89.557500
63767,37.041100,-89.607600
63771,37.087000,-89.673400
63774,37.094800,-89.775400
63780,37.207700,-89.518100
63784,36.991200,-89.688500
63801,36.891100,-89.582000
63824,37.004200,-89.526600
65438,36.947600,-91.500800
65466,37.162600,-91.451900
65546,36.987000,-91.575400
65588,37.016900,-91.312100
63434,39.892200,-92.031600
63437,39.736600,-92.253000
63439,39.801900,-91.860600
63443,39.701800,-91.883200
63450,39.712300,-92.148900
63451,39.907600,-92.194700
63468,39.694700,-92.037100
63469,39.810800,-92.049800
63730,37.092200,-89.910600
63735,37.011600,-89.798400
63738,37.082800,-89.952300
63822,36.672700,-89.987800
63825,36.898900,-89.945600
63841,36.788500,-89.963900
63846,36.810900,-89.836600
63850,36.828300,-89.756500
63936,36.811000,-90.121000
63960,36.942200,-90.162300
65611,36.549300,-93.338800
65624,36.731100,-93.567400
65633,36.925800,-93.530300
65656,36.819800,-93.481100
65675,36.930500,-93.496500
65681,36.576700,-93.451600
65686,36.639300,-93.437200
65728,36.875900,-93.351600
65737,36.690700,-93.344700
63544,40.270300,-92.878000
63545,40.260100,-92.953200
63556,40.184400,-93.136100
63560,40.338500,-93.111500
63566,40.037100,-92.930100
64645,40.307500,-93.350100
64646,40.114400,-93.301500
64667,40.361200,-93.307300
65614,36.765900,-92.915100
65615,36.661000,-93.235800
65616,36.669000,-93.248100
65627,36.571000,-93.017200
65653,36.695500,-93.115000
65672,36.610700,-93.228600
65673,36.617900,-93.216200
65679,36.579200,-93.126300
65680,36.670400,-93.037700
65726,36.616500,-93.241800
65731,36.657800,-93.124300
65733,36.528600,-92.846500
65739,36.524700,-93.277800
65740,36.713700,-93.171500
65744,36.631400,-92.918800
65759,36.740500,-93.028000
65771,36.770400,-93.214800
65444,37.397200,-92.046500
65464,37.187800,-91.913400
65468,37.248000,-91.783400
65479,37.284300,-91.683400
65483,37.321800,-91.953000
65484,37.353800,-92.215300
65542,37.509100,-91.855600
65552,37.512200,-92.170900
65555,37.356900,-91.813100
65557,37.515600,-92.139000
65564,37.242800,-91.962400
65570,37.462600,-92.090900
65571,37.148400,-91.682800
65589,37.231100,-91.824400
65689,37.131400,-92.114400
64728,37.690000,-94.486000
64741,37.819700,-94.560800
64750,37.953000,-94.140200
64765,37.997500,-94.443300
64767,37.744600,-94.304600
64771,37.747600,-94.449600
64772,37.840900,-94.357100
64778,37.906100,-94.559200
64783,38.009400,-94.157900
64784,37.684000,-94.254800
64790,37.893000,-94.229300
63342,38.606000,-90.996200
63357,38.651200,-91.151600
63378,38.644500,-91.187900
63380,38.811700,-91.130400
63383,38.805000,-91.174000
63390,38.809700,-91.032900
63071,38.149600,-90.831000
63622,37.788900,-90.861300
63630,38.012500,-90.743900
63631,37.763900,-90.740900
63648,37.829600,-90.698400
63660,37.915600,-90.719300
63664,37.954900,-90.841500
63674,38.019200,-90.652900
63632,37.299500,-90.269300
63763,37.119600,-90.445000
63934,37.214500,-90.345700
63944,37.110800,-90.451400
63950,37.119600,-90.445000
63951,37.134300,-90.254400
63952,37.067500,-90.674600
63956,37.188400,-90.550700
63957,37.157300,-90.699000
63964,37.211900,-90.437500
63966,36.935600,-90.270900
63967,36.963800,-90.487900
65636,37.172600,-92.854300
65644,37.433600,-93.021000
65652,37.144700,-92.911100
65706,37.331200,-92.925000
65713,37.398500,-92.776300
65742,37.131000,-93.096400
65746,37.166700,-92.785700
64420,40.485500,-94.288600
64441,40.418100,-94.306600
64456,40.492400,-94.397900
64486,40.492800,-94.570100
64499,40.393900,-94.439800
65660,37.326200,-92.264700
65662,37.494700,-92.600100
65667,37.273500,-92.518100
65702,37.104900,-92.482100
65704,37.127300,-92.593600
65711,37.162600,-92.283900
65717,37.068700,-92.408200
63101,38.634600,-90.191300
63102,38.635200,-90.186400
63103,38.633200,-90.216400
63104,38.612800,-90.218500
63106,38.644200,-90.208200
63107,38.664500,-90.212500
63108,38.644500,-90.254400
63109,38.585500,-90.292900
63110,38.618500,-90.256400
63111,38.563300,-90.249500
63112,38.661600,-90.281900
63113,38.659000,-90.249600
63115,38.675600,-90.238500
63116,38.581400,-90.262500
63118,38.594300,-90.230900
63120,38.690900,-90.259500
63139,38.610800,-90.292000
63147,38.713900,-90.237500
63150,38.627300,-90.197900
63155,38.627300,-90.197900
63156,38.653100,-90.243500
63157,38.653100,-90.243500
63158,38.653100,-90.243500
63160,38.653100,-90.243500
63163,38.653100,-90.243500
63164,38.653100,-90.243500
63166,38.653100,-90.243500
63169,38.627300,-90.197900
63171,38.653100,-90.243500
63177,38.653100,-90.243500
63178,38.653100,-90.243500
63179,38.653100,-90.243500
63180,38.627300,-90.197900
63182,38.627300,-90.197900
63188,38.627300,-90.197900
63195,38.653100,-90.243500
63197,38.627300,-90.197900
63199,38.653100,-90.243500
39120,31.549200,-91.364200
39121,31.470600,-91.404400
39122,31.560400,-91.403200
39165,31.470600,-91.404400
39190,31.578800,-91.299300
38834,34.875900,-88.591600
38835,34.920500,-88.521800
38846,34.878000,-88.435900
38865,34.796800,-88.579500
39633,31.291000,-91.184900
39638,31.190300,-90.924000
39645,31.138400,-90.713300
39664,31.367200,-90.675200
39067,33.120400,-89.465900
39090,33.044600,-89.572400
39107,33.082800,-89.641200
39108,33.163200,-89.326800
39160,33.001000,-89.755200
38603,34.834600,-89.142700
38633,34.624400,-89.186200
38647,34.960800,-89.226700
38720,34.129400,-90.738200
38725,33.644800,-91.033800
38726,33.788000,-90.979500
38730,33.689100,-90.783800
38732,33.743000,-90.730900
38733,33.624000,-90.819500
38740,34.047000,-90.765200
38746,33.943900,-90.931900
38759,33.837300,-90.725600
38762,33.886000,-90.730200
38764,33.791500,-90.857000
38769,33.843200,-90.992300
38772,33.562900,-91.039100
38773,33.602100,-90.774600
38774,33.949100,-90.762500
38781,33.910100,-90.751500
38839,33.856200,-89.303200
38878,33.919000,-89.192100
38913,34.094900,-89.415400
38914,33.851400,-89.437800
38915,34.006600,-89.348400
38916,33.840800,-89.317800
38951,33.944300,-89.337600
38955,33.743900,-89.375300
39751,33.705200,-89.105100
38917,33.520800,-89.950600
38923,33.373100,-89.991500
38943,33.586400,-89.851300
38947,33.532400,-89.900100
38954,33.409500,-90.177900
39176,33.334300,-89.757000
38850,34.056100,-89.053100
38851,33.902600,-88.967000
38860,33.969400,-88.763800
38875,33.906800,-88.955400
38877,33.987100,-88.898800
39776,33.806600,-89.025600
39735,33.351700,-89.201400
39745,33.289800,-89.399900
39772,33.264500,-89.280400
39086,31.956400,-90.844600
39144,31.851000,-90.828300
39150,31.961000,-90.984000
39330,32.156300,-88.847400
39347,32.021700,-88.885100
39355,32.066800,-88.678800
39360,31.960700,-88.716800
39363,32.156400,-88.774800
39741,33.616200,-88.826700
39754,33.717900,-88.947800
39755,33.596100,-88.951800
39773,33.607600,-88.650300
38614,34.256000,-90.634800
38617,34.366800,-90.523200
38630,34.264300,-90.672300
38631,34.366800,-90.637600
38639,34.303700,-90.429400
38644,34.461800,-90.498100
38645,34.247400,-90.498100
38669,34.195300,-90.733500
38739,34.060400,-90.501100
38767,34.141200,-90.786500
39059,31.993300,-90.374400
39077,31.928800,-90.392600
39078,31.855200,-90.212700
39083,31.856200,-90.405100
39191,31.690100,-90.413100
39119,31.761300,-89.655100
39428,31.670700,-89.543800
39479,31.528500,-89.481600
38632,34.809600,-90.009500
38637,34.951900,-90.050700
38641,34.893700,-90.160800
38651,34.899200,-90.012200
38654,34.944100,-89.854400
38671,34.977100,-89.999200
38672,34.947400,-89.925800
38680,34.964100,-90.120800
38686,34.958200,-90.152600
39401,31.314600,-89.306500
39402,31.309800,-89.377500
39403,31.356600,-89.382400
39404,31.172100,-89.294800
39406,31.172100,-89.294800
39407,31.172100,-89.294800
39425,31.059100,-89.079600
39465,31.347200,-89.222200
39630,31.459300,-90.845700
39647,31.490800,-90.783600
39653,31.428500,-90.857800
39661,31.504000,-91.062500
39452,30.866800,-88.649000
39362,31.391600,-88.517100
39451,31.123800,-88.559500
39456,31.086700,-88.797700
39461,31.179300,-88.719800
38901,33.775100,-89.808700
38902,33.769000,-89.808400
38926,33.689500,-89.758300
38929,33.724500,-89.575400
38940,33.755100,-90.033300
38960,33.787200,-89.821900
39520,30.295600,-89.463200
39521,30.403200,-89.498200
39522,30.403200,-89.498200
39525,30.372800,-89.377900
39529,30.403200,-89.498200
39556,30.487500,-89.418700
39558,30.239100,-89.459500
39572,30.250800,-89.601100
39576,30.291400,-89.383700
39501,30.382600,-89.097600
39502,30.415800,-89.068400
39503,30.460100,-89.088600
39505,30.415800,-89.068400
39506,30.415800,-89.068400
39507,30.396200,-89.035300
39530,30.403500,-88.897100
39531,30.403300,-88.960500
39532,30.511000,-88.968100
39533,30.396000,-88.885300
39534,30.406700,-88.921100
39535,30.415800,-89.068400
39540,30.438300,-88.898900
39560,30.359800,-89.164600
39571,30.398900,-89.284300
39574,30.596100,-89.147700
39041,32.377800,-90.447400
39056,32.341100,-90.322900
39058,32.341500,-90.321800
39060,32.311300,-90.397200
39066,32.316000,-90.598400
39154,32.196100,-90.475300
39170,32.114700,-90.324100
39174,32.395300,-90.154400
39175,32.122900,-90.604700
39201,32.293500,-90.186700
39202,32.314900,-90.178200
39203,32.308100,-90.202100
39204,32.283200,-90.230600
39205,32.298800,-90.184800
39206,32.370000,-90.173800
39207,32.298800,-90.184800
39209,32.318400,-90.244600
39210,32.321800,-90.177100
39211,32.373900,-90.129300
39212,32.243500,-90.261200
39213,32.355300,-90.217100
39215,32.298800,-90.184800
39216,32.338600,-90.170800
39217,32.297400,-90.208100
39225,32.298800,-90.184800
39236,32.298800,-90.184800
39250,32.298800,-90.184800
39269,32.300300,-90.188600
39271,32.298800,-90.184800
39272,32.188800,-90.259500
39282,32.298800,-90.184800
39283,32.298800,-90.184800
39284,32.298800,-90.184800
39286,32.298800,-90.184800
39289,32.298800,-90.184800
39296,32.298800,-90.184800
38924,33.311000,-90.231600
39063,33.082800,-89.861200
39079,32.989200,-89.943300
39095,33.125000,-90.055700
39146,32.890500,-89.973700
39169,33.162400,-90.250000
39192,33.188300,-89.769500
38754,33.247100,-90.604000
39038,33.184200,-90.492400
39097,32.991900,-90.589300
39115,33.049600,-90.573400
39166,33.050700,-90.492800
38745,32.977500,-90.983000
39113,32.901300,-91.028600
39177,32.632300,-90.854200
38843,34.274500,-88.379300
38847,34.481200,-88.184200
38855,34.324300,-88.491200
38858,34.082100,-88.605200
38876,34.233500,-88.239200
39552,30.441100,-88.634500
39553,30.398000,-88.641200
39555,30.713200,-88.519700
39562,30.547100,-88.492700
39563,30.425000,-88.523300
39564,30.440400,-88.780100
39565,30.540500,-88.687500
39566,30.411300,-88.827800
39567,30.365800,-88.556100
39568,30.441100,-88.634500
39569,30.365800,-88.556100
39581,30.366400,-88.528900
39595,30.365800,-88.556100
39338,32.099700,-89.219900
39348,32.016700,-89.058400
39356,32.148900,-89.001100
39366,31.950600,-88.970700
39422,31.944900,-89.233800
39439,31.882000,-88.998100
39460,31.815200,-89.177800
39481,31.844700,-89.262100
39069,31.712100,-91.058200
39081,31.740000,-91.050900
39096,31.838300,-91.095700
39668,31.710500,-90.825900
39421,31.503700,-89.702700
39427,31.481400,-89.827900
39474,31.605700,-89.873500
39436,31.455500,-89.302000
39437,31.579700,-89.223100
39440,31.705400,-89.131200
39441,31.727700,-89.075500
39442,31.682300,-89.040600
39443,31.713800,-89.075900
39459,31.483600,-89.320600
39477,31.790900,-89.041400
39480,31.759400,-89.308200
39328,32.716200,-88.733200
39352,32.636800,-88.498400
39354,32.882600,-88.828900
39358,32.840200,-88.488300
38601,34.471900,-89.447500
38655,34.330800,-89.483500
38673,34.284900,-89.627300
38675,34.358200,-89.483900
38677,34.365900,-89.525400
38685,34.547600,-89.612900
38874,34.226500,-89.251900
38949,34.178700,-89.459800
39455,31.001300,-89.452300
39475,31.149600,-89.462300
39482,31.360000,-89.577700
39301,32.357400,-88.656000
39302,32.364300,-88.703700
39303,32.401200,-88.652300
39304,32.420800,-88.646000
39305,32.440100,-88.678300
39307,32.373600,-88.743600
39309,32.550500,-88.613200
39320,32.467600,-88.722800
39325,32.564300,-88.875000
39326,32.551100,-88.660900
39335,32.502200,-88.495600
39342,32.424500,-88.648300
39364,32.429600,-88.489200
39140,31.730000,-90.015300
39641,31.403600,-90.186400
39654,31.523800,-90.128000
39656,31.442000,-89.982700
39663,31.575500,-90.017300
39665,31.652400,-90.204300
39051,32.785200,-89.524100
39094,32.644600,-89.549400
39109,32.690900,-89.355400
39171,32.864000,-89.669500
39189,32.613400,-89.410500
38801,34.253800,-88.720900
38802,34.234500,-88.767100
38803,34.187600,-88.778500
38804,34.282300,-88.671500
38824,34.528000,-88.637500
38826,34.305700,-88.846200
38849,34.456300,-88.697500
38857,34.280800,-88.595000
38862,34.201100,-88.633500
38866,34.383100,-88.667400
38868,34.121000,-88.734200
38879,34.194300,-88.719800
38930,33.515900,-90.172600
38935,33.516200,-90.179500
38941,33.479800,-90.339400
38944,33.751500,-90.313300
38945,33.650700,-90.196900
38946,33.380700,-90.350400
38952,33.624400,-90.362000
38959,33.380900,-90.349600
39601,31.585800,-90.452000
39602,31.533400,-90.490700
39603,31.612300,-90.446700
39629,31.456300,-90.473200
39662,31.379500,-90.286700
39701,33.410900,-88.504700
39702,33.481200,-88.355400
39703,33.484100,-88.284000
39704,33.548500,-88.379600
39705,33.550800,-88.486500
39710,33.516300,-88.460100
39736,33.411500,-88.644300
39743,33.321900,-88.567100
39753,33.483800,-88.640900
39766,33.567100,-88.327800
39045,32.785300,-89.869800
39046,32.620500,-90.006100
39071,32.557800,-90.323500
39110,32.467100,-90.108700
39130,32.461800,-90.115400
39157,32.412200,-90.120700
39158,32.428500,-90.132300
39163,32.642400,-90.090700
39429,31.255900,-89.799800
39478,31.047900,-89.818300
39483,31.247300,-89.931100
39643,31.244000,-90.019400
38611,34.885400,-89.676300
38634,34.767600,-89.448700
38635,34.747100,-89.489700
38642,34.927100,-89.316300
38649,34.953600,-89.523000
38659,34.604700,-89.315100
38661,34.893700,-89.564900
38679,34.870800,-89.640800
38821,33.984400,-88.470900
38825,33.869800,-88.462200
38844,33.874200,-88.258800
38848,33.887100,-88.308900
38870,34.064800,-88.390000
39730,33.828400,-88.538000
39740,33.686500,-88.314500
39746,33.740400,-88.411200
39756,33.783600,-88.664200
38925,33.563200,-89.641900
38967,33.485800,-89.727700
39747,33.416500,-89.569600
39767,33.510100,-89.479000
39350,32.757200,-89.115400
39365,32.643900,-89.112000
39057,32.467000,-89.269000
39323,32.350500,-88.955100
39327,32.435800,-89.116800
39332,32.320000,-89.009300
39336,32.287600,-89.272400
39337,32.504900,-88.995500
39345,32.324400,-89.184000
39341,33.102700,-88.578100
39361,32.976900,-88.559400
39739,33.234600,-88.582300
39759,33.450500,-88.819600
39760,33.459900,-88.832200
39762,33.415600,-88.743300
39769,33.357000,-89.047300
38606,34.311500,-89.944300
38619,34.513700,-89.915500
38620,34.259600,-89.939600
38621,34.449100,-90.170100
38658,34.190600,-90.002700
38665,34.591000,-90.162000
38666,34.427600,-89.922100
39426,30.617800,-89.577900
39457,30.666900,-89.673400
39463,30.563700,-89.557800
39466,30.541800,-89.691000
39470,30.852400,-89.564800
39423,31.169300,-88.920000
39462,31.202600,-89.036700
39464,31.473800,-89.039600
39476,31.343400,-88.910100
39632,31.114500,-90.487500
39635,31.185500,-90.449000
39648,31.176900,-90.401600
39649,31.243800,-90.453200
39652,31.121700,-90.483100
39657,31.021700,-90.479000
39666,31.297500,-90.465400
38820,34.171500,-89.032800
38841,34.336600,-89.010900
38863,34.217000,-88.986800
38864,34.161700,-89.179500
38869,34.357500,-88.835100
38871,34.313600,-89.151500
38829,34.669400,-88.544300
38856,34.501100,-88.449800
38859,34.531500,-88.387500
38880,34.612600,-88.582200
38609,34.235100,-90.292700
38622,34.173100,-90.136400
38623,34.359000,-90.274300
38628,34.393200,-90.256500
38643,34.183700,-90.263000
38646,34.260700,-90.281600
38964,34.093600,-90.375200
39042,32.303800,-89.964000
39043,32.269000,-89.987500
39047,32.388600,-89.958400
39073,32.153500,-90.131200
39145,32.318000,-89.791300
39148,32.062700,-89.992900
39151,32.106200,-89.783600
39161,32.498300,-89.868600
39167,32.094000,-90.046200
39193,32.234800,-90.072600
39208,32.260400,-90.089700
39218,32.228700,-90.159100
39232,32.329900,-90.091500
39288,32.274600,-90.132000
39298,32.319900,-89.992300
39074,32.347000,-89.467200
39080,32.492500,-89.494600
39087,32.470600,-89.517100
39092,32.345900,-89.341400
39098,32.566000,-89.713500
39117,32.402900,-89.594900
39152,32.274500,-89.562700
39359,32.572900,-89.335100
38721,32.973900,-90.831600
38765,33.066200,-90.868400
39054,32.806000,-90.926800
39061,33.074000,-90.795100
39159,32.873300,-90.883300
39044,32.001600,-89.967200
39062,31.985700,-89.901200
39082,31.967600,-90.105400
39111,31.849500,-89.750300
39114,31.949400,-89.809500
39149,31.827700,-90.008800
39116,31.847300,-89.574100
39153,32.050800,-89.508800
39168,31.839400,-89.404900
39561,30.697500,-89.153600
39573,30.766900,-89.140000
39577,30.860900,-89.132400
38736,33.630000,-90.526400
38737,33.867000,-90.540600
38738,33.917900,-90.496500
38749,33.451000,-90.655100
38751,33.451000,-90.655100
38753,33.349000,-90.605100
38761,33.478300,-90.514300
38768,33.963200,-90.478400
38771,33.724100,-90.552700
38778,33.556700,-90.545100
38920,33.907900,-90.036200
38921,33.972600,-90.111600
38927,34.126300,-90.004400
38928,33.857300,-90.288000
38950,33.757400,-90.209100
38957,33.983300,-90.389500
38958,33.929200,-90.188500
38962,33.912100,-90.180600
38963,34.014800,-90.431800
38966,33.947300,-90.344300
38602,34.686300,-90.106800
38618,34.692400,-89.986900
38638,34.695900,-89.828800
38668,34.632300,-89.885500
38610,34.671000,-89.008800
38625,34.649100,-88.807200
38629,34.841700,-88.952500
38663,34.750900,-88.924000
38674,34.902900,-88.915700
38683,34.952700,-88.905300
38827,34.510200,-88.230900
38833,34.857900,-88.307000
38838,34.549700,-88.211700
38852,34.808900,-88.198300
38873,34.647800,-88.219400
38626,34.535700,-90.369300
38664,34.809300,-90.305200
38670,34.382300,-90.209000
38676,34.688400,-90.368500
38627,34.435200,-89.176700
38650,34.540200,-89.115700
38652,34.485100,-89.003100
38828,34.427300,-88.859000
39667,31.146600,-90.116900
39156,32.486700,-90.785900
39180,32.325800,-90.850700
39181,32.348600,-90.864200
39182,32.348600,-90.864200
39183,32.386000,-90.840000
38701,33.378700,-91.046800
38702,33.425800,-90.994600
38703,33.408500,-91.022800
38704,33.253400,-90.918500
38722,33.269800,-90.879800
38723,33.230100,-91.047300
38731,33.100700,-91.097900
38744,33.025400,-91.009200
38748,33.149000,-90.904100
38756,33.398500,-90.883900
38760,33.454600,-90.994300
38776,33.409600,-90.910400
38780,33.269000,-91.033700
38782,33.501800,-91.058400
39322,31.539100,-88.528900
39324,31.593700,-88.704800
39367,31.675400,-88.678200
39737,33.648700,-89.310100
39744,33.549400,-89.290400
39750,33.568600,-89.060500
39752,33.541500,-89.127500
39771,33.607000,-89.275200
39631,31.089300,-91.096000
39669,31.145900,-91.307600
39339,33.105800,-89.028700
39346,32.978900,-89.122100
38922,33.921500,-89.678200
38948,34.075600,-89.887700
38953,33.925300,-89.891000
38961,33.985200,-89.894500
38965,34.152500,-89.638000
39039,32.815800,-90.281500
39040,32.700000,-90.372200
39088,32.841500,-90.723100
39162,32.612500,-90.596500
39173,32.762800,-90.362800
39179,32.801500,-90.098100
39194,32.859400,-90.403100
59724,44.723000,-112.697200
59725,45.233900,-112.640500
59732,45.476600,-112.690600
59736,45.368700,-113.359800
59739,44.644100,-112.562500
59746,45.369600,-113.119500
59761,45.651900,-113.472900
59762,45.742400,-112.996300
59016,45.554100,-106.872300
59022,45.629600,-107.497300
59025,45.179700,-106.872100
59031,45.518700,-107.481700
59034,45.749800,-107.607500
59035,45.312700,-107.937100
59050,45.316600,-107.367500
59066,45.429700,-108.533200
59075,45.398500,-107.889300
59089,45.108900,-107.430300
59523,48.579900,-109.222500
59526,48.539800,-108.769300
59527,47.989200,-108.694300
59529,48.857100,-108.667700
59535,47.964700,-109.267100
59542,48.832800,-108.396100
59547,48.584400,-109.030400
59641,46.206900,-111.634400
59643,46.170900,-111.589900
59644,46.334600,-111.491900
59647,46.454500,-111.651000
59007,45.160800,-109.157100
59008,45.049800,-109.078800
59013,45.457700,-109.066500
59014,45.285700,-108.908200
59026,45.464700,-108.852400
59029,45.402700,-108.905700
59041,45.494100,-108.992200
59068,45.196500,-109.268800
59070,45.367200,-109.176900
59071,45.268000,-109.565800
59311,45.156200,-104.261700
59316,45.268000,-105.031100
59319,45.436100,-104.065500
59324,45.880500,-104.504000
59332,45.567100,-104.539100
59401,47.509800,-111.273400
59402,47.500200,-111.300800
59403,47.500200,-111.300800
59404,47.509800,-111.340500
59405,47.495000,-111.250200
59406,47.620000,-111.239300
59412,47.382100,-110.908100
59414,47.526200,-111.276400
59421,47.291200,-111.722300
59443,47.505500,-111.810300
59463,47.072200,-110.871000
59465,46.939100,-110.732800
59472,47.402100,-111.166100
59477,47.495800,-111.886100
59480,47.321700,-111.128700
59483,47.481000,-111.724200
59485,47.353900,-111.595400
59487,47.562400,-111.577000
59420,47.781000,-110.978600
59440,47.658400,-111.121400
59442,47.924000,-110.605200
59446,47.602400,-110.276500
59450,47.581600,-110.788700
59460,47.954600,-110.499500
59520,48.149700,-110.077600
59301,46.407500,-105.833200
59336,46.413200,-105.209100
59338,46.570800,-105.656900
59351,45.842800,-105.681100
59222,48.747200,-105.163700
59253,48.780800,-105.800600
59263,48.785400,-105.417000
59276,48.895600,-105.161700
59259,47.622900,-105.017000
59315,47.410000,-104.959600
59330,47.100800,-104.728700
59339,47.202400,-105.208900
59711,46.129900,-112.973900
59756,46.181300,-112.784800
59313,46.355200,-104.266700
59344,46.411200,-104.571300
59354,46.193900,-104.369900
59032,47.025900,-108.827100
59418,46.821100,-109.828500
59424,47.346700,-110.090800
59430,47.319100,-109.878900
59441,46.991400,-109.080200
59451,47.253900,-109.359900
59457,47.056300,-109.420300
59464,46.975500,-109.696900
59471,47.367800,-108.863400
59489,47.640800,-109.236400
59901,48.202800,-114.303900
59903,48.223700,-114.429600
59904,48.240400,-114.256100
59911,48.063300,-114.072600
59912,48.353400,-114.178400
59913,48.434200,-114.058400
59916,48.278000,-113.612600
59919,48.385800,-114.061000
59920,48.074400,-114.510400
59921,48.298900,-113.949700
59922,48.021500,-114.226600
59925,48.083600,-114.744600
59926,48.391600,-114.038200
59927,48.545500,-114.592000
59928,48.820600,-114.383600
59932,48.079300,-114.235500
59936,48.500000,-113.978700
59937,48.404000,-114.350900
59714,45.780100,-111.143900
59715,45.669300,-111.043100
59716,45.284700,-111.368300
59717,45.628000,-110.901300
59718,45.668100,-111.240400
59719,45.628000,-110.901300
59730,45.339000,-111.248500
59741,45.798000,-111.314600
59752,45.881100,-111.543600
59758,44.662100,-111.104100
59760,45.782700,-111.634500
59771,45.724600,-111.123800
59772,45.636100,-111.064700
59058,46.900500,-107.789100
59077,47.100800,-107.485600
